,weight,total_gross_income,pitax,table_row
125779,281.99598624644125,288397.72,30705.894190000003,95
96350,493.9537536865768,288397.76,35718.05659,95
131473,263.5648760342555,288397.76,33404.23339,95
178391,641.4026353840624,288430.4,35724.910990000004,95
2680,527.129752068511,288586.88,35757.771790000006,95
28839,1417.3523753170805,288586.88,35757.771790000006,95
152803,189.84043518551272,288586.88,35757.771790000006,95
4534,335.4462058617798,288586.88,35757.771790000006,95
160058,300.4270964586269,288586.88,35757.771790000006,95
120488,1070.8475033279892,288586.88,28362.12199,95
90688,938.1435098002522,288586.92,35757.78019000001,95
2012,420.229312837834,288586.92,35757.78019,95
106372,934.4572877578152,288586.92,35757.78019000001,95
28876,2259.654112013967,288586.92,30827.345590000008,95
148996,105.05732820945848,288586.92000000004,31728.41259,95
163756,210.11465641891695,288635.75999999995,32070.21379,95
75432,1480.0181500385115,288755.72,16595.21579,95
20539,505.0124198138882,288771.12,22345.180589999996,95
165160,189.84043518551272,288782.52,18095.36299,95
114014,479.2088655168282,288782.6,35798.872989999996,95
136176,1384.176376935146,288782.60000000003,35798.872989999996,95
3501,339.1324279042169,288786.84,2305.5887900000007,95
92081,477.3657544956097,289032.76,35851.406590000006,95
132574,223.016433567447,289075.96,35860.478590000006,95
183044,2554.551875408938,289075.96,31751.78659,95
158465,705.9115211267124,289180.19999999995,24086.802989999996,95
72052,1116.9252788584536,289180.24,35882.37739,95
147530,416.5430907953969,289180.24,35882.37739,95
42692,1279.1190487256877,289180.27999999997,35882.38578999999,95
128871,200.89910131282411,289180.28,35882.38578999999,95
101819,418.3862018166154,289180.28,35882.38579000001,95
28240,2353.652774096114,289180.28,35882.38578999999,95
133490,370.4653152649326,289180.28,35882.38578999999,95
172110,1393.391932041239,289180.28,35882.38578999999,95
127773,224.8595445886656,289180.28,86278.94107,95
144389,333.6030948405612,289180.28,35882.38578999999,95
98287,460.77775530464254,289180.28,35882.38579000001,95
118475,1181.4341646011037,289180.28,35882.38579000001,95
132610,206.42843437647983,289180.32,35882.394190000006,95
118087,923.3986216305036,289213.64,35689.65199,95
59556,241.44754377963267,289240.36,32333.998990000004,95
107374,796.2239611664223,289303.96,32457.05479,95
22757,881.0070681424767,289318.64,6647.404090000001,95
59421,1920.52168410975,289342.08,35916.36379,95
157070,455.2484222409868,289369.44,28772.982790000002,95
117844,1164.8461654101363,289369.44,35922.109390000005,95
86048,363.0928711800584,289369.48000000004,35922.11779,95
182385,193.52665722794987,289377.0,0.0,95
177215,700.3821880630567,289392.2,34256.17098999999,95
134438,1089.278613540175,289463.44,35941.84939,95
110029,869.948402015165,289551.36,35960.31259,95
165546,187.99732416429413,289565.04,12554.482349999998,95
33119,4489.818447688437,289565.12,29923.422010000002,95
46255,302.27020747984545,289565.16,35963.210589999995,95
181769,375.99464832858826,289565.16,32265.387789999997,95
3464,429.4448679439268,289565.16,35141.472190000015,95
96430,392.58264751955545,289565.16,35963.210589999995,95
55589,2036.63767844652,289565.16000000003,32265.387789999997,95
3435,328.0737617769055,289565.16000000003,35963.21059000001,95
114820,589.7955267899424,289565.16000000003,35963.210589999995,95
113600,646.9319684477182,289565.16000000003,34319.733790000006,95
165854,165.87999190967128,289565.16000000003,35963.21059000001,95
3262,359.4066491376212,289565.2,9945.775256666668,95
153339,195.36976824916843,289565.2,35963.21899,95
99386,466.3070883682983,289565.2,35963.21899,95
71263,838.6155146544494,289565.2,35963.21899,95
51417,300.4270964586269,289565.2,35963.21899,95
162479,226.7026556098841,289565.2,35963.21899,95
4934,296.7408744161898,289565.2,35963.21899,95
171184,1384.176376935146,289672.08,35985.663790000006,95
165948,180.62488007941988,289672.12,0.0,95
108310,95.84177310336564,289760.84,36004.30339000001,95
143541,309.6426515647198,289909.56,0.0,95
158154,446.032867134894,289956.4,20881.44619,95
174593,890.2226232485693,289956.48,35182.56499,95
29995,2267.026556098841,289967.12,3442.6337900000003,95
179095,578.736860662631,289982.92,36050.94019,95
115132,693.0097439781823,289988.84,35112.408189999995,95
64728,1456.0577067626705,289995.60000000003,36053.60299000001,95
90299,586.1093047475053,290054.24000000005,33669.27019,95
15936,901.2812893758808,290054.28,20677.974190000004,95
55078,401.7982026256483,290159.95999999996,0.0,95
131367,311.48576258593835,290163.8,36088.92499,95
55820,2125.1070074650115,290163.88,36088.941790000004,95
106533,75.56755186996136,290163.88,36088.941790000004,95
114867,482.8950875592653,290163.88,36088.941790000004,95
1039,525.2866410472925,290163.92,36088.950189999996,95
25363,899.4381783546622,290206.92,36097.980189999995,95
176572,453.4053112197682,290347.72,36127.548189999994,95
100338,320.7013176920312,290360.52,36130.236189999996,95
155207,357.56353811640264,290360.6,36130.25298999999,95
144290,285.6822082888784,290386.68,36135.72979000001,95
136653,512.3848638987625,290386.68,34882.69338999999,95
158514,908.6537334607552,290386.68000000005,31958.93479000001,95
155174,398.1119805832112,290386.84,35519.45958999999,95
15912,949.2021759275636,290454.28,20407.340269999997,95
119382,1207.2377188981634,290543.32,36168.62419000002,95
26583,2512.160321920911,290543.4,32265.387790000008,95
73044,2644.864315448648,290543.4,32265.38359,95
186537,3765.475816349539,290543.4,36168.64099000001,95
2679,527.129752068511,290543.4,36168.64099000001,95
87977,497.63997572901394,290543.4,36168.64099000001,95
152532,211.9577674401356,290543.44,34936.04179,95
26101,1819.150577942729,290543.44,36168.64939,95
89177,272.7804311403484,290551.28,0.0,95
157239,737.2444084874281,290596.64,31222.447990000004,95
105742,831.2430705695751,290641.24,36189.18739,95
128018,2003.4616800645856,290641.28,36189.195790000005,95
155195,431.2879789651454,290655.68,18710.81259,95
55499,1833.8954661124767,290706.75999999995,33307.84459,95
69,307.7995405435012,290739.12,36209.74219,95
83118,154.8213257823599,290742.68,54.49298999999995,95
69177,810.9688493361708,290754.04000000004,34651.30320999999,95
121527,521.6004190048553,290836.92,35963.21899,95
167197,35.01910940315283,290836.92000000004,36230.28019000001,95
128438,1538.997702717506,290852.32,4086.40339,95
99851,340.97553892543544,290852.36,36233.52259,95
121609,547.4039733019154,290883.92000000004,0.0,95
49860,239.6044327584141,290902.4,28848.381189999996,95
122340,252.5062099069441,290903.80000000005,26888.304190000006,95
78309,434.9742010075825,290934.72,36250.81819,95
138790,339.1324279042169,291021.6,1310.67093,95
109364,823.8706264847008,291032.56,34484.08398999999,95
3780,525.2866410472925,291130.4,20693.63019,95
96732,328.0737617769055,291147.48,39600.41058999999,95
56498,1907.61990696122,291147.48,36295.49779,95
185309,2650.393648512304,291147.48,36295.49779,95
90864,683.7941888720895,291147.48,33713.53098999999,95
58125,2038.4807894677383,291147.48,36295.49779,95
182581,2219.1056695471584,291147.52,36295.50619000001,95
699,444.1897561136754,291147.52,36295.50619000001,95
85077,398.1119805832112,291147.52,36295.50619000001,95
176457,921.5555106092852,291147.52,36295.50619000001,95
1891,460.77775530464254,291147.52,36295.50619000001,95
85023,353.87731607396546,291182.28,36302.805790000006,95
132075,285.6822082888784,291228.24,0.0,95
175050,593.4817488323796,291228.24000000005,31382.022789999995,95
186609,3900.022920898495,291245.88,0.0,95
59490,2401.573660647797,291326.0,30909.510190000008,95
178636,619.2853031294396,291352.12,0.0,95
4064,342.8186499466541,291384.64,23551.702189999996,95
169676,1221.982607067912,291482.6,0.0,95
168796,31.33288736071569,291521.64,36374.07138999999,95
108128,79.25377391239851,291521.64,36374.071390000005,95
84343,211.9577674401356,291521.64,33292.55239,95
105232,140.07643761261133,291521.64,32676.248589999992,95
83851,178.78176905820132,291521.64,12304.06059,95
59311,1854.1696873458816,291521.67999999993,23417.10699,95
99409,495.7968647077954,291521.68,32676.256989999998,95
4282,363.0928711800584,291521.68,36374.07979,95
152469,215.6439894825727,291521.68,36374.07979,95
99408,495.7968647077954,291521.68,32676.256989999998,95
125322,291.2115413525341,291521.68,36374.07979000001,95
104366,81.09688493361708,291521.68,36374.07979000001,95
52652,333.6030948405612,291521.68,36374.07979,95
119724,1175.9048315374478,291521.68,36374.07979,95
107240,110.58666127311422,291521.68,34525.168390000006,95
79377,670.8924117235596,291521.68,36374.07979,95
35671,4574.60155466449,291521.68,35141.47219,95
21942,573.2075275989753,291521.68,36374.07979,95
173863,1347.3141565107746,291521.72,36374.088189999995,95
56419,1203.5514968557263,291521.72,36374.088189999995,95
185966,2593.2572068545287,291521.72,36374.088189999995,95
71322,958.4177310336564,291521.72,36374.088189999995,95
178959,580.5799716838497,291521.72,16686.678190000002,95
51705,405.4844246680854,291521.72000000003,36374.08819000001,95
22317,829.3999595483566,291540.92000000004,36378.12019000001,95
3185,427.60175692270826,291540.92000000004,17376.257070000003,95
109098,125.33154944286278,291540.96,36378.12859000001,95
60793,152.97821476114134,291540.96,36378.12859000001,95
132327,313.32887360715694,291639.2,36398.75899,95
183450,2126.95011848623,291717.36,0.0,95
49859,239.6044327584141,291795.6,36431.60299,95
88024,600.8541929172538,291815.2,0.0,95
167221,49.7639975729014,291816.28,36435.94579,95
5430,613.7559700657838,291907.08,34154.76619,95
85184,416.5430907953969,291912.92000000004,28444.28659,95
43026,2318.633664692961,291912.96,0.0,95
102830,805.4395162725151,291913.0,25201.455469999997,95
129021,243.29065480085129,291934.4,0.0,95
119552,1142.7288331555137,291934.4,36460.75099000001,95
84897,138.23332659139274,291952.11999999994,36464.472189999986,95
111266,313.32887360715694,292010.76,36065.91739,95
103725,761.2048517632695,292010.8,36476.79499,95
156775,560.3057504504453,292108.6,35881.02919,95
108949,794.3808501452038,292131.08,36502.053790000005,95
61968,114.27288331555135,292131.08,36502.053790000005,95
159999,350.19109403152834,292131.12,36502.062190000004,95
129724,1743.583026072767,292131.12,36502.062190000004,95
64416,787.0084060603293,292131.12,36502.062190000004,95
181754,195.36976824916843,292131.12,32164.360990000005,95
113713,615.5990810870024,292242.4,35507.33839,95
56623,1465.2732618687637,292304.28,33867.775989999995,95
156830,471.836421431954,292304.28,33580.168390000006,95
61889,311.48576258593835,292304.28,36538.425789999994,95
170352,903.1244003970994,292304.32,0.0,95
100465,324.3875397344683,292327.76,36543.35659,95
4827,352.0342050527469,292327.84,30278.182989999994,95
53512,403.6413136468668,292335.64,4402.29739,95
46947,366.7790932224954,292375.64,30288.220990000005,95
165899,138.23332659139274,292375.64,35237.72317,95
152579,228.54576663110268,292499.9199999999,32059.94899,95
28983,2034.7945674253008,292499.92,34114.29499,95
42594,1280.9621597469063,292499.92,36271.360389999994,95
109524,162.19376986723415,292499.92,32881.68739,95
162000,162.19376986723415,292499.92,23886.66859,95
169700,1153.787499282825,292499.92000000004,36579.51019000001,95
133275,176.93865803698273,292499.92000000004,36579.51019000001,95
177852,611.9128590445654,292499.96,36579.51859000001,95
153038,261.72176501303693,292552.8,0.0,95
181497,138.23332659139274,292597.76,36600.05659,95
118231,1011.867950648995,292622.84,19821.88779,95
152643,258.0355429705998,292622.88,34539.76339000001,95
110238,814.655071378608,292622.92000000004,36295.50619000001,95
176337,882.8501791636951,292695.52,27376.024989999998,95
17051,967.6332861397494,292695.56,36620.59459,95
109101,125.33154944286278,292695.64,36620.611390000005,95
51237,387.0533144558997,292721.24,36625.98739000001,95
72173,1754.6416922000788,292721.28,36625.99578999999,95
119941,1129.8270560069836,292721.28,36625.99579000001,95
177620,630.343969256751,292721.28,36625.99579000001,95
17197,781.4790729966737,292750.76,0.0,95
72217,2738.8629775307954,292773.84,34479.970089999995,95
166452,178.78176905820132,292949.96,36674.01859000001,95
49826,217.48710050379125,292957.36,36675.572589999996,95
26287,1520.5665925053204,292961.72,36676.48819,95
106505,1080.0630584340822,292980.28,36680.38578999999,95
96997,379.68087037102543,292985.2,0.0,95
168406,44.23466450924568,293036.04,14182.32619,95
78978,355.720427095184,293039.95999999996,7090.095789999999,95
53888,357.56353811640264,293086.8,35716.67059000001,95
52020,455.2484222409868,293086.84,35983.74438999999,95
114968,451.5622001985497,293086.84,36291.89418999999,95
42724,1137.1995000918578,293086.88,36435.710589999995,95
180575,230.38887765232127,293110.8,0.0,95
51125,311.48576258593835,293114.68,34229.92519000001,95
100050,425.7586459014897,293114.68,24716.32299,95
2294,519.7573079836368,293114.68,36708.60979,95
16708,672.7355227447781,293114.68,35407.30111,95
65808,914.1830665244108,293114.72,36708.618189999994,95
179060,521.6004190048553,293114.72000000003,36708.61819000001,95
157960,545.5608622806968,293165.28,4534.604990000001,95
41346,241.44754377963267,293184.72,36723.31819,95
19361,565.835083514101,293216.04,30786.256989999998,95
147373,350.19109403152834,293242.8,36735.514989999996,95
144221,267.2510980766927,293282.52,36743.856190000006,95
156188,735.4012974662094,293282.56,13556.23979,95
43788,980.5350632882794,293311.31999999995,34952.85859,95
140131,440.5035340712382,293311.4,32288.28199,95
103573,93.99866208214706,293311.43999999994,32412.228189999994,95
54217,350.19109403152834,293370.12,36762.25219,95
147547,208.27154539769845,293370.12,25925.77899,95
46576,617.442192108221,293370.12,36762.25219,95
121261,481.0519765380468,293461.64,0.0,95
85041,381.523981392244,293468.72000000003,36782.95819,95
48406,534.5021961533854,293478.16,36784.94059,95
58971,1555.5857019084733,293478.16000000003,32964.92459,95
156869,562.1488614716638,293478.19999999995,36784.94898999999,95
59487,2401.573660647797,293478.2,32676.256989999998,95
29360,4635.424218364704,293478.2,28567.564990000003,95
184706,3544.3024938033104,293478.2,36784.94898999999,95
157134,471.836421431954,293478.2,36168.64519000001,95
12014,1413.6661532746432,293478.2,36784.948990000004,95
59719,119.80221637920704,293478.2,36784.948990000004,95
131843,221.17332254622843,293478.2,36784.948990000004,95
95862,436.8173120288012,293478.2,36784.948990000004,95
101878,361.24976015883976,293478.2,28156.68991,95
147409,350.19109403152834,293478.2,36784.948990000004,95
113584,597.1679708748167,293478.2,35757.77599000001,95
11639,1334.4123793622448,293478.2,36784.948990000004,95
105966,1052.4163931158034,293478.2,36784.948990000004,95
96183,538.1884181958225,293478.2,36784.948990000004,95
110428,820.1844044422637,293478.2,36784.948990000004,95
131727,2547.179431324064,293478.2,36784.948990000004,95
63385,884.6932901849137,293478.2,36168.645189999996,95
1552,285.6822082888784,293478.24,36784.95739,95
132216,374.1515373073697,293478.24,36784.95739,95
117950,654.3044125325924,293478.24,36784.95739,95
169597,1174.0617205162291,293478.24,36784.95739,95
88249,388.8964254771183,293478.24,36784.95739,95
88250,388.8964254771183,293478.24,36784.95739,95
175724,1096.6510576250494,293478.24,36784.95739,95
28886,2259.654112013967,293478.24,36784.95739,95
46970,582.4230827050682,293478.24,36784.95739,95
58699,1671.7016962452428,293478.24,36784.95739,95
29687,1879.9732416429415,293478.24,17782.32875,95
128573,175.09554701576414,293478.24,36784.95739,95
105348,97.68488412458422,293478.24,36784.95739,95
46975,582.4230827050682,293478.24,36784.95739,95
132739,237.7613217371956,293478.24,36784.95739,95
96726,388.8964254771183,293478.24,36784.95739,95
16140,593.4817488323796,293478.24,36784.95739,95
184665,2537.963876217971,293478.24,36784.95739,95
107641,93.99866208214706,293478.24,36784.95739,95
119844,1022.9266167763066,293478.24,36784.95739,95
72072,2300.202554480776,293478.24,36784.95739,95
120091,805.4395162725151,293478.24,36784.95739,95
1536,375.99464832858826,293478.24,36784.95739,95
144517,457.09153326220536,293478.24,36784.95739,95
27879,2049.53945559505,293478.24,36784.95739,95
185679,3171.9940675171592,293478.24,36784.95739,95
72619,1605.3496994813747,293478.24,32470.827849999998,95
156580,468.1501993895168,293478.24,36784.95739,95
177020,816.4981823998265,293478.24,36784.95739,95
103640,103.21421718823994,293478.24,36784.95739,95
174761,943.672842863908,293478.24,36784.95739,95
123518,307.7995405435012,293478.24,36784.95739,95
30953,1148.2581662191694,293478.24,36784.95739,95
24519,810.9688493361708,293478.24,36784.95739,95
34166,3682.535820394703,293478.24,36784.95739,95
63890,641.4026353840624,293478.24,36784.95739,95
163211,232.2319886735398,293478.24,36784.95739,95
149840,93.99866208214706,293478.24,36784.95739,95
64030,641.4026353840624,293478.24,36784.95739,95
49274,552.933306365571,293478.24,36784.95739,95
63891,641.4026353840624,293478.24,36784.95739,95
106282,882.8501791636951,293478.24,36784.95739,95
156511,436.8173120288012,293478.24,36784.95739,95
26367,1693.819028499866,293478.24,36784.95739,96
3771,567.6781945353197,293478.24,36784.95739,96
91106,661.6768566174667,293478.24,32470.827849999998,96
2014,420.229312837834,293478.24,36784.95739,96
115468,482.8950875592653,293478.24,36784.95739,96
47859,466.3070883682983,293478.24,36784.95739,96
124918,328.0737617769055,293478.24,36784.95739,96
120087,805.4395162725151,293478.24,36784.95739,96
40291,108.74355025189564,293478.24,36784.95739,96
84170,134.54710454895562,293478.24,36784.95739,96
106464,932.6141767365966,293478.24,36784.95739,96
132489,423.9155348802712,293478.24,36784.95739,96
62980,914.1830665244108,293478.24,36784.95739,96
99094,396.26886956199263,293478.24,36784.95739,96
59192,1629.310142757216,293478.24,36784.95739,96
132084,285.6822082888784,293478.24,36784.95739,96
109093,125.33154944286278,293478.24,36784.95739,96
49067,324.3875397344683,293478.24,36784.95739,96
7243,228.54576663110268,293478.24,36784.95739,96
30499,1083.7492804765193,293478.24,36784.95739,96
132072,285.6822082888784,293478.24,36784.95739,96
131213,1950.0114604492476,293478.24,36784.95739,96
98407,444.1897561136754,293478.24,36784.95739,96
151666,176.93865803698273,293478.24,36784.95739,96
86553,936.3003987790336,293478.24,36784.95739,96
90395,670.8924117235596,293478.24,36784.95739,96
99430,484.738198580484,293478.24,36784.95739,96
177812,571.3644165777567,293478.24,36784.95739,96
48158,575.0506386201939,293478.24,36784.95739,96
33709,3699.1238195856704,293478.24,36784.95739,96
90399,670.8924117235596,293478.24,36784.95739,96
96781,324.3875397344683,293478.24,36784.95739,96
27095,2001.618569043367,293478.24,36784.95739,96
47734,481.0519765380468,293478.24,36784.95739,96
57467,1876.2870196005044,293478.24,36784.95739,96
46708,582.4230827050682,293478.24,36784.95739,96
110410,820.1844044422637,293478.24,36784.95739,96
33702,4543.268667303775,293478.24,36784.95739,96
70905,1175.9048315374478,293478.24,36784.95739,96
164415,269.09420909791123,293478.24,36784.95739,96
129415,206.42843437647983,293478.24,36784.95739,96
86219,436.8173120288012,293478.24,36784.95739,96
158952,481.0519765380468,293478.24,36784.95739,96
169090,51.60710859411997,293478.24,36784.95739,96
130394,187.99732416429413,293478.24,36784.95739,96
111127,770.4204068693622,293478.24,36784.95739,96
150924,176.93865803698273,293478.24,36784.95739,96
58739,1430.2541524656106,293478.24,36784.95739,96
141,390.73953649833686,293478.24,36784.95739,96
137255,580.5799716838497,293478.24,36784.95739,96
27768,1677.2310293088988,293478.24,36784.95739,96
184218,2598.786539918184,293478.24,107157.14699000001,96
120077,1074.5337253704265,293478.24,36784.95739,96
35675,4574.60155466449,293478.24,36784.95739,96
143903,252.5062099069441,293478.24,36784.95739,96
66941,997.1230624792464,293478.24,36784.95739,96
75088,1072.690614349208,293478.24,36784.95739,96
163568,716.9701872540237,293478.24,36784.95739,96
127904,5007.732644650855,293478.24,36784.95739,96
86743,858.8897358878536,293478.24,107157.14699000001,96
103977,71.88132982752424,293478.24,36784.95739,96
96783,324.3875397344683,293478.24,36784.95739,96
30463,663.5199676386851,293478.24,36784.95739,96
145244,294.8977633949712,293478.24,36784.95739,96
165301,265.4079870554741,293478.24,36784.95739,96
129554,228.54576663110268,293478.24,36784.95739,96
118002,989.7506183943722,293478.24,36784.95739,96
101796,418.3862018166154,293478.24,1408.81839,96
84576,197.212879270387,293478.24,36784.95739,96
86737,858.8897358878536,293478.24,36784.95739,96
147305,337.2893168829984,293478.24,0.0,96
75087,1072.690614349208,293478.24,36784.95739,96
130156,206.42843437647983,293478.24,36784.95739,96
26496,3006.1140756074883,293478.24,36784.95739,96
58097,1470.8025949324187,293478.24,36784.95739,96
38286,825.7137375059195,293478.24,36784.95739,96
58731,1430.2541524656106,293478.24,36784.95739,96
1330,654.3044125325924,293478.24000000005,36784.95739,96
101480,350.19109403152834,293478.24000000005,36784.95739,96
11483,1485.5474831021677,293563.2,3442.63719,96
110267,932.6141767365966,293569.04,7947.643390000001,96
137408,622.9715251718767,293606.48,34746.319390000004,96
138742,516.0710859411996,293645.88,36820.161790000006,96
68960,1275.4328266832506,293700.96,0.0,96
27164,2108.519008274044,293704.84,1436.07959,96
91723,689.3235219357452,293722.76,35398.264390000004,96
179587,971.3195081821864,293767.87999999995,32836.05858999999,96
124143,307.7995405435012,293771.68000000005,36846.57979,96
103286,621.1284141506582,293869.56,36867.13459,96
47032,707.7546321479309,293901.52,31627.29439,96
131878,221.17332254622843,293901.56000000006,36873.85459,96
31918,3094.5834046259797,293901.6,2439.35839,96
17858,737.2444084874281,293911.12,36291.112989999994,96
145171,333.6030948405612,293940.92000000004,36880.47799000001,96
45281,1102.1803906887048,293943.88,0.0,96
87959,604.5404149596909,293966.8,34431.59953,96
6293,274.62354216156695,294006.6,0.0,96
59052,1531.6252586326318,294065.2,36908.21899,96
113032,549.2470843231339,294098.2,24873.682989999998,96
29579,2455.023880263135,294098.24,36295.48938999999,96
74408,1002.6523955429022,294098.24,18610.086189999998,96
109562,81.09688493361708,294098.32,36915.174190000005,96
159708,505.0124198138882,294098.32,36915.174190000005,96
97875,366.7790932224954,294153.24,36926.707389999996,96
169619,1045.0439490309293,294221.72,36941.088189999995,96
131222,1950.0114604492476,294227.43999999994,35976.74719,96
77899,551.0901953443524,294260.76,35839.940590000006,96
114889,534.5021961533854,294260.84,32840.611390000005,96
144946,304.11331850106404,294260.84,36949.30339000001,96
132846,193.52665722794987,294364.56,35718.04819000001,96
80213,492.1106426653583,294364.6,36971.09299,96
66362,1238.5706062588793,294452.44,0.0,96
729,493.9537536865768,294456.4,19159.705389999996,96
56570,1255.1586054498464,294456.4,27437.659989999996,96
99883,340.97553892543544,294456.4,22431.011309999998,96
128277,2259.654112013967,294456.43999999994,36990.37939,96
56721,1911.306129003657,294456.44,36990.37939,96
51987,309.6426515647198,294491.72,30801.070389999993,96
98193,440.5035340712382,294522.96,18815.36715,96
151674,176.93865803698273,294554.32,28567.564989999995,96
19466,753.8324076783953,294554.68,27909.273790000003,96
119477,1225.6688291103492,294577.76,37015.85659,96
147205,361.24976015883976,294652.12,37031.47219,96
31278,613.7559700657838,294722.6,0.0,96
162529,182.46799110063844,294747.43999999994,6619.68559,96
143695,398.1119805832112,294762.4,37054.630990000005,96
186966,44.23466450924568,294839.96,0.0,96
93254,462.6208663258611,294847.68,24143.35979,96
41354,241.44754377963267,294885.12000000005,32949.25699,96
103098,689.3235219357452,294885.16000000003,27826.64299,96
50962,204.58532335526127,294886.84,28345.682769999992,96
111928,335.4462058617798,294886.92,0.0,96
174696,637.7164133416253,294945.64,0.0,96
164750,182.46799110063844,294961.24000000005,37096.387389999996,96
88122,383.36709241346256,294969.04,37098.025389999995,96
54466,370.4653152649326,294979.6,15745.826990000001,96
7341,195.36976824916843,295043.44,25764.93739,96
62614,79.25377391239851,295043.44,0.0,96
29480,1743.583026072767,295081.88,37121.72179,96
125692,344.6617609678726,295081.88,30925.00399,96
183394,3131.445625050351,295081.88,32990.576590000004,96
1214,635.8733023204068,295081.88,37121.72179,96
46373,510.541752877544,295081.9199999999,37121.730189999995,96
110472,748.3030746147394,295081.92,37121.730189999995,96
27526,2554.551875408938,295081.92,37121.730189999995,96
132956,169.56621395210846,295081.92,32784.02773,96
77892,516.0710859411996,295081.92,37121.730189999995,96
46345,446.032867134894,295081.92,37121.730189999995,96
11858,1386.0194879563646,295081.92,37121.730189999995,96
41439,304.11331850106404,295081.92,28446.32233,96
74205,2259.654112013967,295081.92,37121.730189999995,96
83217,199.0559902916056,295081.92,26793.86299,96
75434,1734.3674709666743,295081.92,37121.730189999995,96
149981,66.35199676386853,295081.92000000004,37121.730189999995,96
152458,281.99598624644125,295081.92000000004,37121.73019000001,96
1689,283.83909726765984,295081.95999999996,37121.73859000001,96
156569,492.1106426653583,295081.95999999996,37121.73859000001,96
48296,571.3644165777567,295081.95999999996,37121.73859000001,96
95638,558.4626394292268,295081.95999999996,37121.73859000001,96
170118,1181.4341646011037,295081.96,37121.73859000001,96
91648,711.440854190368,295081.96,37121.73859000001,96
60420,97.68488412458422,295081.96,37121.73859000001,96
127765,224.8595445886656,295081.96,37121.73859000001,96
177659,1100.3372796674864,295081.96,37121.73859000001,96
146237,228.54576663110268,295081.96,37121.73859000001,96
152201,197.212879270387,295081.96,37121.73859000001,96
53721,285.6822082888784,295081.96,37121.73859000001,96
160924,624.8146361930953,295081.96,37121.73859000001,96
78098,469.9933104107354,295081.96,37121.73859000001,96
86679,949.2021759275636,295081.96,37121.73859000001,96
90558,770.4204068693622,295081.96,37121.73859000001,96
103869,774.1066289117996,295081.96,37121.73859000001,96
71818,991.5937294155908,295081.96,37121.73859000001,96
5292,431.2879789651454,295081.96,37121.73859000001,96
185851,2543.493209281627,295081.96,37121.73859000001,96
32940,3745.201595116135,295081.96,37121.73859000001,96
129014,3170.150956495941,295081.96,37121.73859000001,96
84182,134.54710454895562,295081.96,37121.73859000001,96
152147,370.4653152649326,295081.96,37121.73859000001,96
185583,2412.6323267751086,295081.96,37121.73859000001,96
77121,431.2879789651454,295081.96,107991.08139000002,96
155447,350.19109403152834,295081.96,37121.73859000001,96
174971,798.067072187641,295081.96,37121.73859000001,96
138208,724.3426313388981,295081.96,17949.115630000008,96
52374,324.3875397344683,295081.96,37121.73859000001,96
163666,261.72176501303693,295081.96,37121.73859000001,96
77034,399.9550916044297,295081.96,37121.73859000001,96
185065,3356.305169639016,295081.96,37121.73859000001,96
26143,2808.9011963371013,295081.96,37121.73859000001,96
71242,1006.3386175853392,295081.96,37121.73859000001,96
153779,219.33021152500984,295081.96,37121.73859000001,96
25645,960.2608420548752,295081.96,37121.73859000001,96
147966,388.8964254771183,295081.96,37121.73859000001,96
145041,340.97553892543544,295081.96,37121.73859000001,96
66342,1028.4559498399622,295081.96,37121.73859000001,96
156462,399.9550916044297,295081.96,37121.73859000001,96
184619,2620.9038721728066,295081.96,37121.73859000001,96
136196,1384.176376935146,295081.96,37121.73859000001,96
46354,399.9550916044297,295081.96,37121.73859000001,96
77709,611.9128590445654,295081.96,37121.73859000001,96
46356,399.9550916044297,295081.96,37121.73859000001,96
15858,379.68087037102543,295081.96,37121.73859000001,96
90870,1080.0630584340822,295081.96,37121.73859000001,96
158207,481.0519765380468,295081.96,37121.73859000001,96
4323,324.3875397344683,295081.96,37121.73859000001,96
44139,1417.3523753170805,295081.96,37121.73859000001,96
176890,908.6537334607552,295081.96,37121.73859000001,96
180511,202.7422123340427,295081.96,37121.73859000001,96
4912,366.7790932224954,295081.96,37121.73859000001,96
107301,873.6346240576023,295081.96,37121.73859000001,96
51045,254.34932092816263,295081.96,37121.73859000001,96
150475,211.9577674401356,295081.96,37121.73859000001,96
10921,1896.5612408339089,295081.96,37121.73859000001,96
159835,398.1119805832112,295239.0,25107.529389999996,96
185012,2746.235421615669,295278.6,4780.3399899999995,96
167082,42.39155348802712,295359.08,37179.93379,96
129700,187.99732416429413,295434.68,35552.33299000001,96
24523,810.9688493361708,295434.72,34530.14699000001,96
177147,687.4804109145266,295434.72,37195.81819,96
175365,751.9892966571765,295434.72,37195.81819,96
165425,724.3426313388981,295434.72000000003,37195.818190000005,96
149015,105.05732820945848,295434.75999999995,36374.08819,96
90713,853.360402824198,295434.76,37195.826590000004,96
99078,342.8186499466541,295434.76,37195.826590000004,96
105777,95.84177310336564,295434.76,37195.826590000004,96
132936,169.56621395210846,295434.76,36189.19705000001,96
111723,281.99598624644125,295434.76,37195.826590000004,96
44126,1417.3523753170805,295475.36,36024.03259000001,96
3481,326.2306507556869,295630.36,34044.44773000001,96
59272,1682.7603623725545,295630.4,0.0,96
77350,536.3453071746039,295756.84,37263.463390000004,96
41895,1002.6523955429022,295826.04,6919.717549999999,96
77688,556.6195284080083,295826.08,0.0,96
77833,403.6413136468668,295865.2,0.0,96
