id_n,age,weight,tot_inc,gross_wage,wage_inc,total_gross_income,taxable_income,tax_cum_income,authorized_deduction,subsidy_w,pending_pitax,capitalgains_pitax,gambling_pitax,additional_dividend_pitax,pitax,pitax1,pitax2,pitax_diff
6455,32,121,208243,88906,83536,208243,205356,205356,0,0,0,0,0,0,23848,23848,23848,0
6456,28,121,47039,47039,46541,47039,46541,46541,0,0,0,0,0,0,2578,2578,2578,0
6457,62,121,119337,0,0,119337,0,0,0,0,0,0,0,0,0,0,0,0
6458,27,121,124707,124707,119337,124707,120877,120877,0,0,0,0,0,0,9346,9346,9346,0
6459,85,121,38884,0,0,15912,0,0,0,0,0,0,0,0,0,0,0,0
6460,58,121,119337,0,0,119337,0,0,0,0,0,0,0,0,0,0,0,0
6461,28,121,174033,174033,167072,174033,171147,171147,0,0,0,0,0,0,17047,17047,17047,0
6462,27,121,74983,74983,72398,74983,72398,72398,0,4149,0,0,0,0,83,83,83,0
6463,56,121,118673,118673,8472,118673,115150,115150,0,0,0,0,0,0,8723,8723,8723,0
6464,49,121,37761,0,0,37761,19174,19174,0,0,0,0,0,0,826,826,826,0
6465,23,121,87261,87261,85304,87261,85818,85818,0,0,0,0,0,0,5532,5532,5532,0
6466,21,121,5122,0,0,5122,1600,1600,0,0,0,0,0,0,31,31,31,0
6467,45,121,104283,61826,0,104283,78456,78456,0,0,0,0,0,0,4731,4731,4731,0
6468,68,121,109565,87261,65739,87261,71192,71192,0,4149,0,0,0,0,6,6,6,0
6469,35,121,53315,53315,50870,53315,50870,50870,0,0,0,0,0,0,2855,2855,2855,0
6470,30,121,33848,33848,29348,33848,30620,30620,0,0,0,0,0,0,1559,1559,1559,0
6471,53,121,86869,86869,84522,86869,84522,84522,0,0,0,0,0,0,5391,5391,5391,0
6472,33,121,86087,86087,70435,86087,77844,77844,0,4149,0,0,0,0,515,515,515,0
6473,27,121,268239,92152,13011,268239,67279,67279,0,0,3757,0,0,0,7661,7661,7661,0
6474,20,121,7043,7043,7043,7043,7043,7043,0,0,0,0,0,0,135,135,135,0
6475,17,121,67109,67109,14087,67109,64174,64174,0,0,0,0,0,0,3706,3706,3706,0
6476,49,121,146739,146739,129130,146739,142409,142409,0,0,0,0,0,0,12143,12143,12143,0
6477,46,121,66056,0,0,66056,0,0,0,0,0,0,0,0,0,0,0,0
6478,55,121,127869,127869,88525,127869,123934,123934,0,0,0,0,0,0,9679,9679,9679,0
6479,56,121,59016,59016,47213,59016,47213,47213,0,0,0,0,0,0,2621,2621,2621,0
6480,19,121,47213,47213,31475,47213,47213,47213,0,0,0,0,0,0,2621,2621,2621,0
6481,45,121,157967,157967,141639,157967,153637,153637,0,0,0,0,0,0,13940,13940,13940,0
6482,24,121,85820,85820,81325,85820,81325,81325,0,0,0,0,0,0,5043,5043,5043,0
6483,17,121,6728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6484,54,121,73279,73279,70820,73279,70820,70820,0,4149,0,0,0,0,0,0,0,0
6485,27,121,85770,85770,14557,85770,83803,83803,0,0,0,0,0,0,5313,5313,5313,0
6486,26,121,168197,168197,141639,168197,156522,156522,0,0,0,0,0,0,14426,14426,14426,0
6487,40,121,108590,108590,84984,108590,108590,108590,0,0,0,0,0,0,8009,8009,8009,0
6488,40,121,77965,0,0,77965,12275,12275,0,0,0,0,0,0,385,385,385,0
6489,18,121,66787,66787,66492,66787,66492,66492,0,4149,0,0,0,0,0,0,0,0
6490,50,121,109770,107016,94426,109770,100719,100719,0,0,0,0,0,0,7153,7153,7153,0
6491,48,121,2754,0,0,2754,2754,2754,0,0,0,0,0,0,53,53,53,0
6492,20,121,46033,46033,46033,46033,46033,46033,0,0,0,0,0,0,2545,2545,2545,0
6493,19,121,55023,55023,36590,55023,46426,46426,0,0,0,0,0,0,2570,2570,2570,0
6494,61,121,33049,0,0,33049,0,0,0,0,0,0,0,0,0,0,0,0
6495,39,121,158361,158361,141639,158361,143671,143671,0,0,0,0,0,0,12345,12345,12345,0
6496,34,121,133770,133770,21639,133770,126490,126490,0,0,0,0,0,0,9957,9957,9957,0
6497,61,121,162391,0,0,162391,0,0,0,0,0,0,0,0,0,0,0,0
6498,31,121,267065,267065,234783,267065,262735,262735,0,0,0,0,0,0,36104,36104,36104,0
6499,61,121,180978,180978,164348,180978,176648,176648,0,0,0,0,0,0,18033,18033,18033,0
6500,34,121,102717,102717,88043,102717,98387,98387,0,0,0,0,0,0,6899,6899,6899,0
6501,39,121,91956,78261,78261,91956,78261,78261,0,0,0,0,0,0,4710,4710,4710,0
6502,21,121,53804,53804,53804,53804,53804,53804,0,0,0,0,0,0,3042,3042,3042,0
6503,34,166,91017,91017,86478,91017,86478,86478,0,0,0,0,0,0,5604,5604,5604,0
6504,39,166,99783,99783,99783,99783,99783,99783,0,0,0,0,0,0,7051,7051,7051,0
6505,28,166,204456,204456,97826,204456,182839,182839,0,0,0,0,0,0,19142,19142,19142,0
6506,27,166,176087,176087,176087,176087,176087,176087,0,0,0,0,0,0,17932,17932,17932,0
6507,26,166,168750,168750,152609,168750,164420,164420,0,0,0,0,0,0,15841,15841,15841,0
6508,24,166,54783,54783,48913,54783,48913,48913,0,0,0,0,0,0,2729,2729,2729,0
6509,38,166,491087,5870,0,491087,385784,385784,0,0,0,0,0,0,62624,62624,62624,0
6510,17,166,3130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6511,38,140,24683,0,0,24683,0,0,0,0,0,0,0,0,0,0,0,0
6512,16,140,19253,0,0,9547,0,0,0,0,0,0,0,0,0,0,0,0
6513,52,140,311271,311271,238674,311271,277011,277011,0,0,0,0,0,0,39154,39154,39154,0
6514,51,140,234696,234696,179006,234696,206404,206404,0,0,0,0,0,0,24072,24072,24072,0
6515,49,140,103425,103425,95470,103425,95470,95470,0,0,0,0,0,0,6582,6582,6582,0
6516,49,140,119337,119337,83536,119337,96466,96466,0,0,0,0,0,0,6690,6690,6690,0
6517,36,140,358011,358011,358011,358011,358011,358011,0,0,0,0,0,0,56455,56455,56455,0
6518,61,140,35217,0,0,35217,0,0,0,0,0,0,0,0,0,0,0,0
6519,44,140,173152,173152,140870,173152,168822,168822,0,0,0,0,0,0,16630,16630,16630,0
6520,26,140,266087,160435,35217,266087,160435,160435,0,0,0,0,880,0,16008,16008,16008,0
6521,49,140,103696,72391,70435,103696,70435,70435,0,4149,0,0,0,0,0,0,0,0
6522,41,140,46957,0,0,46957,46957,46957,0,0,0,0,0,0,2604,2604,2604,0
6523,45,140,132787,132787,127869,132787,129900,129900,0,0,0,0,0,0,10328,10328,10328,0
6524,42,140,132787,132787,127869,132787,129900,129900,0,0,0,0,0,0,10328,10328,10328,0
6525,40,140,494754,494754,472131,494754,490424,490424,0,0,0,0,0,0,87235,87235,87235,0
6526,41,140,383607,383607,354098,383607,379277,379277,0,0,0,0,0,0,61093,61093,61093,0
6527,46,140,211869,191803,191803,191803,191803,191803,0,0,0,0,0,0,20953,20953,20953,0
6528,44,140,422459,422459,383607,422459,418129,418129,0,0,0,0,0,0,70231,70231,70231,0
6529,39,140,124918,124918,94426,124918,120588,120588,0,0,0,0,0,0,9315,9315,9315,0
6530,48,140,183246,177344,95213,183246,179343,179343,0,0,0,0,0,0,18516,18516,18516,0
6531,46,140,99293,99293,58696,99293,59746,59746,0,0,0,0,0,0,3423,3423,3423,0
6532,62,140,544891,0,0,544891,25303,25303,0,0,0,0,0,0,1218,1218,1218,0
6533,59,140,73604,0,0,73604,0,0,0,0,0,0,0,0,0,0,0,0
6534,32,140,94109,52826,0,54978,52826,52826,0,0,138,0,0,0,3118,3118,3118,0
6535,62,140,604565,0,0,604565,83935,83935,0,0,0,0,0,0,5327,5327,5327,0
6536,42,140,329674,306196,117391,329674,325344,325344,0,0,0,0,0,0,49477,49477,49477,0
6537,73,140,622174,0,0,622174,102586,102586,0,0,0,0,0,0,7356,7356,7356,0
6538,41,165,123613,81845,76376,123613,119283,119283,0,0,0,0,0,0,9173,9173,9173,0
6539,39,165,77171,57282,57282,77171,77171,77171,0,0,0,0,0,0,4591,4591,4591,0
6540,17,165,14320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6541,56,165,8115,8115,8115,8115,8115,8115,0,0,0,0,0,0,156,156,156,0
6542,19,165,85923,85923,85923,85923,85923,85923,0,0,0,0,0,0,5543,5543,5543,0
6543,34,165,79558,79558,71602,79558,75228,75228,0,4149,0,0,0,0,265,265,265,0
6544,60,165,59668,0,0,59668,0,0,0,0,0,0,0,0,0,0,0,0
6545,95,165,73392,0,0,38785,38785,38785,0,0,0,0,0,0,2081,2081,2081,0
6546,69,165,58773,0,0,35801,0,0,0,0,0,0,0,0,0,0,0,0
6547,68,165,56387,0,0,33414,0,0,0,0,0,0,0,0,0,0,0,0
6548,47,165,81149,81149,81149,81149,81149,81149,0,0,0,0,0,0,5024,5024,5024,0
6549,24,165,71602,71602,71602,71602,71602,71602,0,4149,0,0,0,0,33,33,33,0
6550,18,165,71602,71602,71602,71602,71602,71602,0,4149,0,0,0,0,33,33,33,0
6551,50,165,423845,288597,262541,423845,284267,284267,0,0,0,0,0,0,40703,40703,40703,0
6552,24,165,59668,59668,0,59668,59668,59668,0,0,0,0,0,0,3418,3418,3418,0
6553,48,165,204429,0,0,204429,195652,195652,0,0,0,0,0,0,21775,21775,21775,0
6554,25,165,96065,96065,84522,96065,84522,84522,0,0,0,0,0,0,5391,5391,5391,0
6555,47,165,78261,78261,0,78261,78261,78261,0,0,0,0,0,0,4710,4710,4710,0
6556,25,165,79630,79630,0,79630,78457,78457,0,0,0,0,0,0,4731,4731,4731,0
6557,61,165,52630,978,0,52630,978,978,0,0,0,0,0,0,19,19,19,0
6558,24,165,14674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6559,71,165,226859,103304,93913,204261,103304,103304,0,0,0,0,0,0,7434,7434,7434,0
6560,66,165,100174,0,0,79043,0,0,0,0,0,0,0,0,0,0,0,0
6561,16,165,8609,8609,0,8609,8609,8609,0,0,0,0,0,0,165,165,165,0
6562,16,165,6261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6563,41,165,130852,130852,103304,130852,119714,119714,0,0,0,0,0,0,9220,9220,9220,0
6564,18,165,77537,77537,70435,77537,70435,70435,0,4149,0,0,0,0,0,0,0,0
6565,16,165,7630,4500,0,4500,4500,4500,0,0,0,0,0,0,86,86,86,0
6566,44,165,93326,93326,84522,93326,88996,88996,0,0,0,0,0,0,5878,5878,5878,0
6567,34,165,84717,84717,61043,84717,61043,61043,0,0,0,0,0,0,3506,3506,3506,0
6568,27,165,159147,148524,123934,159147,145198,145198,0,0,0,0,0,0,12589,12589,12589,0
6569,41,165,108177,108177,98262,108177,98262,98262,0,0,0,0,0,0,6886,6886,6886,0
6570,20,165,106721,106721,74361,106721,81903,81903,0,4149,0,0,0,0,957,957,957,0
6571,47,165,127869,118033,113115,127869,124982,124982,0,0,0,0,0,0,9793,9793,9793,0
6572,49,165,2951,0,0,2951,2951,2951,0,0,0,0,0,0,57,57,57,0
6573,20,165,70229,70229,70229,70229,70229,70229,0,4149,0,0,0,0,0,0,0,0
6574,23,165,82623,0,0,82623,82623,82623,0,0,0,0,0,0,5184,5184,5184,0
6575,58,165,38361,0,0,38361,28525,28525,0,0,0,0,0,0,1424,1424,1424,0
6576,26,165,150452,126846,106229,150452,132391,132391,0,0,0,0,0,0,10599,10599,10599,0
6577,27,165,21246,21246,0,21246,21246,21246,0,0,0,0,0,0,959,959,959,0
6578,61,165,54492,13180,11213,54492,11213,11213,0,0,0,0,0,0,317,317,317,0
6579,60,165,2361,0,0,2361,2361,2361,0,0,0,0,0,0,45,45,45,0
6580,48,165,71803,71803,71803,71803,71803,71803,0,4149,0,0,0,0,45,45,45,0
6581,42,165,59016,59016,59016,59016,59016,59016,0,0,0,0,0,0,3376,3376,3376,0
6582,59,165,22426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6583,40,165,270295,270295,224262,270295,250948,250948,0,0,0,0,0,0,33587,33587,33587,0
6584,55,165,131705,131705,106229,131705,121210,121210,0,0,0,0,0,0,9382,9382,9382,0
6585,62,165,22426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6586,60,165,109711,109711,100328,109711,101867,101867,0,0,0,0,0,0,7278,7278,7278,0
6587,42,174,102962,99049,71217,102962,82734,82734,0,4149,0,0,0,0,1047,1047,1047,0
6588,19,174,51554,0,0,51554,0,0,0,0,0,0,0,0,0,0,0,0
6589,36,174,142826,113478,81391,142826,107705,107705,0,0,0,0,0,0,7913,7913,7913,0
6590,18,174,1761,1761,0,1761,1761,1761,0,0,0,0,0,0,34,34,34,0
6591,34,174,202109,196239,139891,202109,176526,176526,0,0,0,0,0,0,18011,18011,18011,0
6592,36,174,159261,159261,111913,159261,134978,134978,0,0,0,0,0,0,10954,10954,10954,0
6593,36,174,315391,305609,197217,315391,273743,273743,0,0,0,0,0,0,38456,38456,38456,0
6594,16,174,14087,14087,14087,14087,14087,14087,0,0,0,0,0,0,500,500,500,0
6595,45,174,151924,144978,93913,151924,136662,136662,0,0,0,0,0,0,11224,11224,11224,0
6596,49,174,460143,0,0,460143,0,0,0,0,0,0,0,0,0,0,0,0
6597,17,174,14870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6598,48,174,55956,7043,7043,55956,55956,55956,0,0,0,0,0,0,3180,3180,3180,0
6599,28,174,85109,85109,0,85109,85109,85109,0,0,0,0,0,0,5455,5455,5455,0
6600,22,174,1698163,1306859,117391,1698163,1658717,1658717,0,0,0,0,0,0,444931,444931,444931,0
6601,32,174,183533,87664,24417,183533,66383,66383,0,0,0,0,0,0,3847,3847,3847,0
6602,36,174,74543,0,0,74543,0,0,0,0,0,0,0,0,0,0,0,0
6603,40,174,10957,0,0,10957,10957,10957,0,0,0,0,0,0,300,300,300,0
6604,40,174,220109,220109,187826,220109,200448,200448,0,0,0,0,0,0,22800,22800,22800,0
6605,22,174,96652,96652,96652,96652,96652,96652,0,0,0,0,0,0,6711,6711,6711,0
6606,18,174,71217,71217,71217,71217,71217,71217,0,4149,0,0,0,0,8,8,8,0
6607,33,174,92739,92739,71217,92739,76670,76670,0,4149,0,0,0,0,388,388,388,0
6608,27,174,25278,0,0,25278,0,0,0,0,0,0,0,0,0,0,0,0
6609,31,174,240163,240163,178043,240163,226050,226050,0,0,0,0,0,0,28268,28268,28268,0
6610,37,174,102033,0,0,102033,0,0,0,0,0,0,0,0,0,0,0,0
6611,34,174,2348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6612,42,174,46957,46957,0,46957,46957,46957,0,0,0,0,0,0,2604,2604,2604,0
6613,44,174,45783,30522,30522,30522,30522,30522,0,0,0,0,0,0,1552,1552,1552,0
6614,24,174,95478,95478,78261,95478,85670,85670,0,0,0,0,0,0,5516,5516,5516,0
6615,21,174,101739,101739,101739,101739,101739,101739,0,0,0,0,0,0,7264,7264,7264,0
6616,30,174,235761,235761,211304,235761,231431,231431,0,0,0,0,0,0,29418,29418,29418,0
6617,56,174,135978,135978,117391,135978,133092,133092,0,0,0,0,0,0,10675,10675,10675,0
6618,52,174,79630,75717,61043,79630,75741,75741,0,0,0,0,0,0,4446,4446,4446,0
6619,20,174,90391,90391,86478,90391,87505,87505,0,0,0,0,0,0,5715,5715,5715,0
6620,54,174,66130,66130,66130,66130,66130,66130,0,4149,0,0,0,0,0,0,0,0
6621,33,174,86185,86185,70435,86185,73907,73907,0,4149,0,0,0,0,180,180,180,0
6622,21,174,92446,92446,81391,92446,82442,82442,0,0,0,0,0,0,5164,5164,5164,0
6623,17,174,18783,18783,18783,18783,18783,18783,0,0,0,0,0,0,801,801,801,0
6624,51,174,73370,73370,70435,73370,70483,70483,0,4149,0,0,0,0,0,0,0,0
6625,29,174,5478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6626,21,174,86478,86478,86478,86478,86478,86478,0,0,0,0,0,0,5604,5604,5604,0
6627,27,174,25131,25131,23478,25131,25131,25131,0,0,0,0,0,0,1207,1207,1207,0
6628,56,174,61043,61043,61043,61043,61043,61043,0,0,0,0,0,0,3506,3506,3506,0
6629,34,174,61533,61533,61043,61533,61043,61043,0,0,0,0,0,0,3506,3506,3506,0
6630,16,174,62530,62530,61043,62530,61043,61043,0,0,0,0,0,0,3506,3506,3506,0
6631,57,174,311087,311087,293478,311087,308200,308200,0,0,0,0,0,0,45816,45816,45816,0
6632,56,174,234783,0,0,234783,0,0,0,0,0,0,0,0,0,0,0,0
6633,25,174,28174,28174,28174,28174,28174,28174,0,0,0,0,0,0,1402,1402,1402,0
6634,50,174,80804,80804,75717,80804,75717,75717,0,0,0,0,0,0,4445,4445,4445,0
6635,26,174,101250,101250,91565,101250,92102,92102,0,0,0,0,0,0,6216,6216,6216,0
6636,24,174,71315,71315,11739,71315,70435,70435,0,0,0,0,0,0,4107,4107,4107,0
6637,30,174,173837,173837,164348,173837,164348,164348,0,0,0,0,0,0,15828,15828,15828,0
6638,29,174,4304,0,0,4304,0,0,0,0,0,0,0,0,0,0,0,0
6639,30,174,222098,222098,143213,222098,208719,208719,0,0,0,0,0,0,24566,24566,24566,0
6640,25,174,92066,92066,92066,92066,92066,92066,0,0,0,0,0,0,6212,6212,6212,0
6641,34,174,34623,34623,34623,34623,34623,34623,0,0,0,0,0,0,1815,1815,1815,0
6642,41,174,73367,0,0,73367,0,0,0,0,0,0,0,0,0,0,0,0
6643,28,174,573443,573443,413115,573443,569113,569113,0,0,0,0,0,0,105743,105743,105743,0
6644,28,174,688525,688525,472131,688525,684195,684195,0,0,0,0,0,0,138862,138862,138862,0
6645,63,174,94426,0,0,94426,0,0,0,0,0,0,0,0,0,0,0,0
6646,23,174,111639,111639,75541,111639,110951,110951,0,0,0,0,0,0,8266,8266,8266,0
6647,46,174,115475,115475,112525,115475,112589,112589,0,0,0,0,0,0,8444,8444,8444,0
6648,20,174,9443,9443,9443,9443,9443,9443,0,0,0,0,0,0,203,203,203,0
6649,16,174,9443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6650,54,117,76109,76109,75130,76109,75130,75130,0,0,0,0,0,0,4407,4407,4407,0
6651,49,117,19565,0,0,19565,0,0,0,0,0,0,0,0,0,0,0,0
6652,39,117,96652,96652,96652,96652,96652,96652,0,0,0,0,0,0,6711,6711,6711,0
6653,37,117,72783,72783,72783,72783,72783,72783,0,4149,0,0,0,0,108,108,108,0
6654,58,117,51652,51652,51652,51652,51652,51652,0,0,0,0,0,0,2905,2905,2905,0
6655,17,117,122870,90783,0,122870,93522,93522,0,0,0,0,0,0,6370,6370,6370,0
6656,72,117,56348,0,0,56348,0,0,0,0,0,0,0,0,0,0,0,0
6657,68,117,150942,0,0,128344,0,0,0,0,0,0,0,0,0,0,0,0
6658,68,117,117489,0,0,94891,19712,19712,0,0,0,0,0,0,860,860,860,0
6659,38,117,100174,6848,6848,100174,93326,93326,0,0,0,0,0,0,6349,6349,6349,0
6660,21,117,26609,26609,0,26609,26609,26609,0,0,0,0,0,0,1302,1302,1302,0
6661,20,117,39522,39522,7826,39522,39522,39522,0,0,0,0,0,0,2128,2128,2128,0
6662,33,117,96261,96261,91565,96261,92739,92739,0,0,0,0,0,0,6285,6285,6285,0
6663,35,117,32811,32811,0,32811,32811,32811,0,0,0,0,0,0,1699,1699,1699,0
6664,39,117,89804,89804,89804,89804,89804,89804,0,0,0,0,0,0,5966,5966,5966,0
6665,83,117,169239,0,0,140870,0,0,0,0,0,0,0,0,0,0,0,0
6666,76,117,98804,0,0,86087,86087,86087,0,0,0,0,0,0,5561,5561,5561,0
6667,40,117,215217,117391,93913,215217,202548,202548,0,0,0,0,0,0,23248,23248,23248,0
6668,21,117,97826,0,0,97826,97826,97826,0,0,0,0,0,0,6838,6838,6838,0
6669,46,117,409070,978,0,409070,409070,409070,0,0,0,0,0,0,68101,68101,68101,0
6670,22,117,40109,40109,40109,40109,40109,40109,0,0,0,0,0,0,2166,2166,2166,0
6671,23,117,5576,5576,5576,5576,5576,5576,0,0,0,0,0,0,107,107,107,0
6672,25,117,157304,157304,122087,157304,139086,139086,0,0,0,0,0,0,11612,11612,11612,0
6673,59,117,148206,132554,113478,148206,143877,143877,0,0,0,0,0,0,12378,12378,12378,0
6674,58,117,15652,0,0,15652,15652,15652,0,0,0,0,0,0,601,601,601,0
6675,23,117,13696,13696,13696,13696,13696,13696,0,0,0,0,0,0,475,475,475,0
6676,26,117,135147,73770,70820,73770,70884,70884,0,4149,0,0,0,0,0,0,0,0
6677,24,117,66492,60197,59016,66492,65311,65311,0,0,0,0,0,0,3779,3779,3779,0
6678,59,117,85377,85377,81207,85377,81704,81704,0,0,0,0,0,0,5084,5084,5084,0
6679,40,117,74608,74608,70820,74608,70820,70820,0,4149,0,0,0,0,0,0,0,0
6680,28,117,62754,62754,59016,62754,59474,59474,0,0,0,0,0,0,3405,3405,3405,0
6681,72,117,14951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6682,57,117,22820,15738,15738,22820,21639,21639,0,0,0,0,12,0,996,996,996,0
6683,74,117,86392,0,0,71245,0,0,0,0,0,0,0,0,0,0,0,0
6684,62,117,477785,0,0,477785,0,0,0,0,0,0,0,0,0,0,0,0
6685,30,117,175475,163672,141639,175475,171145,171145,0,0,0,0,0,0,17047,17047,17047,0
6686,28,117,17705,17705,17705,17705,17705,17705,0,0,0,0,0,0,732,732,732,0
6687,33,117,100997,0,0,100997,0,0,0,0,0,0,0,0,0,0,0,0
6688,32,117,25967,25967,0,25967,25967,25967,0,0,0,0,0,0,1261,1261,1261,0
6689,67,117,352918,0,0,342295,0,0,0,0,0,0,0,0,0,0,0,0
6690,60,117,366777,0,0,366777,0,0,0,0,0,0,0,0,0,0,0,0
6691,42,117,269508,269508,188852,269508,241935,241935,0,0,0,0,0,0,31661,31661,31661,0
6692,20,117,6295,0,0,6295,6295,6295,0,0,0,0,0,0,121,121,121,0
6693,19,117,12590,7869,7869,7869,7869,7869,0,0,0,0,0,0,151,151,151,0
6694,35,117,62715,0,0,62715,0,0,0,0,0,0,0,0,0,0,0,0
6695,41,117,196721,0,0,196721,196721,196721,0,0,0,0,0,0,22004,22004,22004,0
6696,45,128,463475,148721,112131,463475,457768,457768,0,0,0,0,0,0,79555,79555,79555,0
6697,44,128,32459,32459,30984,32459,30984,30984,0,0,0,0,0,0,1582,1582,1582,0
6698,22,128,110274,110274,103869,110274,105310,105310,0,0,0,0,0,0,7653,7653,7653,0
6699,16,128,6295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6700,48,128,167607,165246,165246,167607,167607,167607,0,0,0,0,0,0,16412,16412,16412,0
6701,48,128,80656,80656,70820,80656,70884,70884,0,4149,0,0,0,0,0,0,0,0
6702,23,128,106623,106623,103869,106623,103869,103869,0,0,0,0,0,0,7496,7496,7496,0
6703,60,128,225049,18885,18885,225049,156590,156590,0,0,0,0,0,0,14438,14438,14438,0
6704,58,128,73770,73770,70820,73770,70884,70884,0,4149,0,0,0,0,0,0,0,0
6705,24,128,16131,16131,16131,16131,16131,16131,0,0,0,0,0,0,631,631,631,0
6706,35,128,87541,54098,0,87541,54098,54098,0,0,0,0,0,0,3061,3061,3061,0
6707,34,128,108197,0,0,108197,9836,9836,0,0,0,0,0,0,228,228,228,0
6708,18,128,32656,32656,31475,32656,31475,31475,0,0,0,0,0,0,1613,1613,1613,0
6709,52,128,178229,178229,141639,178229,160916,160916,0,0,0,0,0,0,15213,15213,15213,0
6710,51,128,19672,0,0,19672,0,0,0,0,0,0,0,0,0,0,0,0
6711,29,128,92066,92066,92066,92066,92066,92066,0,0,0,0,0,0,6212,6212,6212,0
6712,29,128,55082,25574,25574,55082,25574,25574,0,0,0,0,0,0,1236,1236,1236,0
6713,56,87,103819,89105,69215,103819,84775,84775,0,4149,0,0,0,0,1269,1269,1269,0
6714,25,87,212818,212818,155138,212818,189049,189049,0,0,0,0,0,0,20365,20365,20365,0
6715,17,87,16230,9547,9547,9547,9547,9547,0,0,0,0,0,0,210,210,210,0
6716,50,87,107560,0,0,83693,0,0,0,0,0,0,0,0,0,0,0,0
6717,50,87,13843,0,0,13843,5967,5967,0,0,0,0,0,0,115,115,115,0
6718,54,87,113768,107801,95470,113768,109438,109438,0,0,0,0,0,0,8102,8102,8102,0
6719,55,87,202873,0,0,202873,0,0,0,0,0,0,0,0,0,0,0,0
6720,26,87,26254,26254,26254,26254,26254,26254,0,0,0,0,0,0,1279,1279,1279,0
6721,47,87,21580,19492,19492,21580,19492,19492,0,0,0,0,0,0,846,846,846,0
6722,48,87,62071,62071,58500,62071,58500,58500,0,0,0,0,0,0,3343,3343,3343,0
6723,17,87,17217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6724,51,87,556979,508696,0,556979,508696,508696,0,0,0,0,0,0,91533,91533,91533,0
6725,49,87,40696,40696,40696,40696,40696,40696,0,0,0,0,0,0,2203,2203,2203,0
6726,68,87,92739,77478,30522,77478,77478,77478,0,0,0,0,0,0,4624,4624,4624,0
6727,21,87,2543,0,0,2543,0,0,0,0,0,0,0,0,0,0,0,0
6728,24,87,76304,0,0,76304,76304,76304,0,0,0,0,0,0,4497,4497,4497,0
6729,74,87,47935,0,0,32870,0,0,0,0,0,0,0,0,0,0,0,0
6730,46,87,266087,264130,258261,266087,263200,263200,0,0,0,0,0,0,36204,36204,36204,0
6731,56,87,31304,31304,0,31304,31304,31304,0,0,0,0,0,0,1602,1602,1602,0
6732,47,87,373774,158557,0,373774,373774,373774,0,0,0,0,0,0,59822,59822,59822,0
6733,46,87,121989,0,0,121989,5870,5870,0,0,0,0,0,0,113,113,113,0
6734,23,87,281739,0,0,281739,281739,281739,0,0,0,0,0,0,40164,40164,40164,0
6735,20,87,5087,5087,5087,5087,5087,5087,0,0,0,0,0,0,98,98,98,0
6736,66,87,69163,3913,0,46565,3913,3913,0,0,0,0,0,0,75,75,75,0
6737,45,87,122754,94426,0,122754,94426,94426,0,0,0,0,0,0,6468,6468,6468,0
6738,44,87,41980,41980,37062,41980,41980,41980,0,0,0,0,0,0,2286,2286,2286,0
6739,62,87,485902,0,0,485902,17705,17705,0,0,0,0,0,0,732,732,732,0
6740,59,87,236066,0,0,236066,0,0,0,0,0,0,0,0,0,0,0,0
6741,38,87,97574,97574,89705,97574,94687,94687,0,0,0,0,0,0,6497,6497,6497,0
6742,35,87,114787,0,0,114787,36984,36984,0,0,0,0,0,0,1966,1966,1966,0
6743,52,87,24590,24590,24590,24590,24590,24590,0,0,0,0,0,0,1173,1173,1173,0
6744,24,87,47935,38152,35217,47935,35266,35266,0,0,0,0,0,0,1856,1856,1856,0
6745,23,87,96750,95967,94500,96750,95283,95283,0,0,0,0,0,0,6562,6562,6562,0
6746,47,87,301246,175109,164348,301246,170779,170779,0,0,0,0,0,0,16981,16981,16981,0
6747,46,87,64370,64370,61043,64370,61043,61043,0,0,0,0,0,0,3506,3506,3506,0
6748,17,87,20700,13696,13696,16435,16043,16043,0,0,0,0,4,0,630,630,630,0
6749,57,87,7043,0,0,5870,5870,5870,0,0,0,0,0,0,113,113,113,0
6750,67,87,43141,20543,20543,20543,20543,20543,0,0,0,0,0,0,914,914,914,0
6751,59,87,35217,0,0,35217,35217,35217,0,0,0,0,0,0,1853,1853,1853,0
6752,82,87,34043,0,0,11739,0,0,0,0,0,0,0,0,0,0,0,0
6753,35,83,66913,61043,61043,66913,66913,66913,0,0,0,0,0,0,3881,3881,3881,0
6754,16,83,20465,0,0,14087,0,0,0,0,0,0,0,0,0,0,0,0
6755,73,83,66659,0,0,51593,0,0,0,0,0,0,0,0,0,0,0,0
6756,74,83,23478,3522,0,8413,8413,8413,0,0,0,0,0,0,162,162,162,0
