id_n,tot_inc,taxable_income,pitax,pitax1,pitax2,pitax_diff
60,342391,301673,44421,44421,33168,-11254
61,891998,305041,45141,45141,33707,-11434
62,47739,47739,2654,2654,2864,210
63,148696,145809,12687,12687,8749,-3939
64,75326,72439,4235,4235,4346,111
65,93033,0,-0,-0,-0,-0
66,100761,93913,6413,6413,5635,-778
67,339554,0,-0,-0,-0,-0
68,22598,0,-0,-0,-0,-0
69,96848,89022,5880,5880,5341,-539
70,290739,290739,42086,42086,31418,-10668
71,143804,140918,11905,11905,8455,-3450
72,15652,15652,601,601,939,338
73,238696,108816,8034,8034,6529,-1505
74,2348,2348,45,45,141,96
75,88906,0,-0,-0,-0,-0
76,39779,39779,2145,2145,2387,242
77,30829,9945,235,235,597,361
78,76093,76093,4474,4474,4566,92
79,37591,37591,2005,2005,2255,251
80,46641,46641,2584,2584,2798,215
81,37591,37591,2005,2005,2255,251
82,26851,26851,1317,1317,1611,294
83,117348,114461,8648,8648,6868,-1781
84,190939,0,-0,-0,-0,-0
85,18139,0,-0,-0,-0,-0
86,31911,0,-0,-0,-0,-0
87,102913,0,-0,-0,-0,-0
88,31997,31997,1647,1647,1920,273
89,141639,141639,12020,12020,8498,-3522
90,70082,67279,3905,3905,4037,132
91,69887,0,-0,-0,-0,-0
92,23607,0,-0,-0,-0,-0
93,103869,0,-0,-0,-0,-0
94,56951,0,-0,-0,-0,-0
95,95410,94426,6468,6468,5666,-803
96,134262,131376,10488,10488,7883,-2606
97,64328,61441,3531,3531,3686,155
98,118574,118574,9096,9096,7114,-1981
99,70820,0,-0,-0,-0,-0
100,88525,88525,5826,5826,5311,-515
101,112426,0,-0,-0,-0,-0
102,59016,0,-0,-0,-0,-0
103,240000,141639,12020,12020,8498,-3522
104,63639,0,-0,-0,-0,-0
105,46328,0,-0,-0,-0,-0
106,89705,89705,5955,5955,5382,-572
107,105639,104164,7528,7528,6250,-1278
108,70820,70820,4131,4131,4249,118
109,81443,0,-0,-0,-0,-0
110,22426,0,-0,-0,-0,-0
111,678688,678688,137210,137210,102638,-34573
112,19672,19672,858,858,1180,322
113,220109,217222,26383,26383,19656,-6727
114,68087,0,-0,-0,-0,-0
115,817239,38152,2041,2041,2289,248
116,80902,79826,4880,4880,4790,-90
117,58989,0,-0,-0,-0,-0
118,35217,0,-0,-0,-0,-0
119,105261,0,-0,-0,-0,-0
120,18000,18000,751,751,1080,329
121,15652,15652,601,601,939,338
122,169239,169239,16705,16705,11978,-4727
123,15261,0,-0,-0,-0,-0
124,58696,0,-0,-0,-0,-0
125,107609,96235,6665,6665,5774,-891
126,456848,406957,67604,67604,50013,-17591
127,35863,4696,90,90,282,192
128,192717,143387,12300,12300,8603,-3697
129,28761,8804,169,169,528,359
130,55174,783,15,15,47,32
131,43043,32844,1701,1701,1971,270
132,39463,35804,1890,1890,2148,258
133,36587,30522,1803,1803,2066,263
134,53413,0,-0,-0,-0,-0
135,18783,0,-0,-0,-0,-0
136,25043,0,-0,-0,-0,-0
137,9391,9391,200,200,563,364
138,82174,82174,5135,5135,4930,-205
139,76304,76304,4497,4497,4578,82
140,306196,303309,44771,44771,33429,-11341
141,35217,35217,1853,1853,2113,260
142,316076,0,-0,-0,-0,-0
143,240116,64029,3697,3697,3842,145
144,46957,46957,2604,2604,2817,213
145,276848,272518,38194,38194,28503,-9691
146,124728,120398,9294,9294,7224,-2070
147,22598,0,-0,-0,-0,-0
148,79239,76352,4502,4502,4581,79
149,152609,0,-0,-0,-0,-0
150,66522,66522,3856,3856,3991,135
151,68870,0,-0,-0,-0,-0
152,58109,55957,3180,3180,3357,177
153,54000,54000,3055,3055,3240,185
154,71217,71217,4157,4157,4273,116
155,1810,1810,35,35,109,74
156,119348,104722,7589,7589,6283,-1305
157,111130,111130,8286,8286,6668,-1618
158,15652,15652,601,601,939,338
159,139475,135802,11086,11086,8148,-2938
160,103967,102295,7325,7325,6138,-1187
161,141639,141639,12020,12020,8498,-3522
162,81836,81836,5099,5099,4910,-188
163,281739,0,-0,-0,-0,-0
164,230870,169287,16714,16714,11986,-4728
165,101739,98853,6950,6950,5931,-1019
166,234783,0,-0,-0,-0,-0
167,146739,143853,12374,12374,8631,-3743
168,143804,140918,11905,11905,8455,-3450
169,127174,124287,9717,9717,7457,-2260
170,234783,0,-0,-0,-0,-0
171,356538,353651,55524,55524,41484,-14040
172,220131,121244,9386,9386,7275,-2112
173,240000,240000,31248,31248,23300,-7948
174,162688,152523,13761,13761,9304,-4458
175,63738,0,-0,-0,-0,-0
176,114177,107014,7838,7838,6421,-1417
177,60197,60197,3452,3452,3612,160
178,151814,132236,10582,10582,7934,-2648
179,100623,78755,4763,4763,4725,-38
180,61141,58696,3355,3355,3522,166
181,68870,65983,3822,3822,3959,137
182,190761,187874,20114,20114,14960,-5154
183,46957,0,-0,-0,-0,-0
184,109565,105235,7644,7644,6314,-1330
185,177065,134904,10942,10942,8094,-2848
186,52826,0,-0,-0,-0,-0
187,52826,0,-0,-0,-0,-0
188,190956,0,-0,-0,-0,-0
189,85304,0,-0,-0,-0,-0
190,131087,64026,3697,3697,3842,145
191,307956,4696,90,90,282,192
192,342783,24417,1162,1162,1465,303
193,176087,176087,17932,17932,13074,-4858
194,316956,38152,2041,2041,2289,248
195,46957,46957,2604,2604,2817,213
196,51652,0,-0,-0,-0,-0
197,84522,84522,5391,5391,5071,-319
198,16435,16435,651,651,986,335
199,23478,23478,1102,1102,1409,307
200,103304,103304,7434,7434,6198,-1236
201,7971,0,-0,-0,-0,-0
202,493043,488714,86833,86833,64643,-22190
203,14870,0,-0,-0,-0,-0
204,319109,319109,48146,48146,35957,-12188
205,136957,136957,11271,11271,8217,-3053
206,41674,0,-0,-0,-0,-0
207,246522,0,-0,-0,-0,-0
208,55174,0,-0,-0,-0,-0
209,99880,92029,6208,6208,5522,-686
210,111228,109296,8086,8086,6558,-1528
211,62374,0,-0,-0,-0,-0
212,65543,0,-0,-0,-0,-0
213,7435,0,-0,-0,-0,-0
214,82702,80256,4927,4927,4815,-111
215,46761,0,-0,-0,-0,-0
216,255248,222627,27537,27537,20520,-7017
217,22539,0,-0,-0,-0,-0
218,141065,129692,10305,10305,7782,-2524
219,81149,62749,3615,3615,3765,150
220,5171,0,-0,-0,-0,-0
221,15713,0,-0,-0,-0,-0
222,114563,0,-0,-0,-0,-0
223,95470,92583,6268,6268,5555,-713
224,100641,100641,7145,7145,6038,-1106
225,62254,54298,3583,3583,3735,152
226,11337,0,-0,-0,-0,-0
227,169409,167966,16477,16477,11774,-4702
228,111580,108693,8021,8021,6522,-1499
229,1989,0,-0,-0,-0,-0
230,51713,51713,2909,2909,3103,194
231,89403,87912,5760,5760,5275,-485
232,767377,0,-0,-0,-0,-0
233,445384,342152,53068,53068,39644,-13423
234,381878,350506,54852,54852,40981,-13871
235,235467,195822,21812,21812,16232,-5580
236,79435,42554,2322,2322,2553,231
237,42848,39961,2156,2156,2398,241
238,91115,81391,5050,5050,4883,-167
239,141848,137518,11361,11361,8251,-3110
240,68087,0,-0,-0,-0,-0
241,50870,50870,2855,2855,3052,198
242,113478,110592,8227,8227,6635,-1592
243,123848,120717,9329,9329,7243,-2086
244,53002,46957,2604,2604,2817,213
245,818751,818751,179229,179229,135463,-43766
246,341264,0,-0,-0,-0,-0
247,180994,176664,18036,18036,13166,-4869
248,71602,71602,4181,4181,4296,115
249,84630,81198,5029,5029,4872,-157
250,134254,131368,10488,10488,7882,-2606
251,180000,154788,14124,14124,9666,-4458
252,47735,47735,2654,2654,2864,210
253,15148,0,-0,-0,-0,-0
254,14754,14754,543,543,885,342
255,28328,28328,1412,1412,1700,288
256,65410,64918,3754,3754,3895,141
257,47213,47213,2621,2621,2833,212
258,72787,72787,4257,4257,4367,110
259,34525,0,-0,-0,-0,-0
260,112820,89508,5933,5933,5371,-563
261,112918,61377,3527,3527,3683,156
262,34525,0,-0,-0,-0,-0
263,93913,0,-0,-0,-0,-0
264,125217,122331,9504,9504,7340,-2165
265,233902,0,-0,-0,-0,-0
266,331630,327300,49895,49895,37268,-12627
267,510652,507766,91314,91314,68453,-22861
268,245348,0,-0,-0,-0,-0
269,55174,0,-0,-0,-0,-0
270,87541,84654,5405,5405,5079,-326
271,59016,59016,3376,3376,3541,165
272,25574,23607,1110,1110,1416,307
273,55672,55672,3162,3162,3340,178
274,155803,113572,8551,8551,6814,-1737
275,95803,82490,5170,5170,4949,-220
276,92459,0,-0,-0,-0,-0
277,7082,0,-0,-0,-0,-0
278,51147,41311,2243,2243,2479,236
279,7279,7279,140,140,437,297
280,60984,19672,858,858,1180,322
281,72984,72590,4245,4245,4355,111
282,95016,0,-0,-0,-0,-0
283,23607,23607,1110,1110,1416,307
284,94426,94426,6468,6468,5666,-803
285,106229,106229,7753,7753,6374,-1379
286,141639,141639,12020,12020,8498,-3522
287,1416,197,4,4,12,8
288,6610,0,-0,-0,-0,-0
289,346820,60654,3481,3481,3639,158
290,28525,28525,1425,1425,1711,287
291,117391,117391,8967,8967,7043,-1924
292,86185,66060,3827,3827,3964,137
293,63196,60261,3485,3485,3645,160
294,57522,56348,3205,3205,3381,176
295,11739,11739,350,350,704,354
296,23478,23478,1102,1102,1409,307
297,164935,39130,2103,2103,2348,245
298,78300,56348,3205,3205,3381,176
299,55565,55565,3155,3155,3334,179
300,110739,16826,676,676,1010,334
301,75130,75130,4407,4407,4508,101
302,164348,0,-0,-0,-0,-0
303,15261,0,-0,-0,-0,-0
304,136370,83543,5284,5284,5013,-272
305,11739,0,-0,-0,-0,-0
306,206706,148696,13149,13149,8922,-4227
307,21326,0,-0,-0,-0,-0
308,66228,65739,3806,3806,3944,138
309,59380,55981,3182,3182,3359,177
310,183913,161782,15369,15369,10785,-4584
311,27391,27391,1352,1352,1643,292
312,46370,0,-0,-0,-0,-0
313,162489,147985,13035,13035,8879,-4156
314,75130,15261,576,576,916,340
315,13109,13109,438,438,787,349
316,177574,0,-0,-0,-0,-0
317,33828,33828,1764,1764,2030,266
318,42163,19565,851,851,1174,323
319,22598,0,-0,-0,-0,-0
320,139891,125779,9880,9880,7547,-2333
321,199565,191322,20850,20850,15512,-5339
322,166304,166304,16179,16179,11509,-4670
323,75424,0,-0,-0,-0,-0
324,117391,0,-0,-0,-0,-0
325,234783,0,-0,-0,-0,-0
326,10565,0,-0,-0,-0,-0
